id,sales_amt,qty,discount,profit_amt,order.order_id,order.ship_mode,order.order_status,order.order_purchase_date,order.order_approved_at,order.order_delivered_carrier_date,order.order_delivered_customer_date,order.order_estimated_delivery_date,order.customer.customer_id,order.customer.customer_name,order.customer.segment,order.customer.contact_number,order.customer.address.zip_code,order.customer.address.region,order.customer.address.country,order.customer.address.city,order.customer.address.state,order.vendor.VendorID,order.vendor.Vendor Name,product.product_id,product.product_name,product.colors,product.category,product.sub_category,product.date_added,product.manufacturer,product.sizes,product.upc,product.weight,product.product_photos_qty
8750,48.48,4,0.2,16.362,US-2015-163825,First Class,delivered,2017-11-24 18:09:00,2017-11-24 21:34,2017-11-29 16:14,2017-12-20 22:24,2017-12-22,LC-16885,Lena Creighton,Consumer,+1 502-943-6662,77070,Central,United States,houston,texas,VEN05,Seahawk Logistics,OFF-BI-10001460,Plastic Binding Combs,Black,Office Supplies,Binders,2016-06-08,DS Work,null,703000000000,null,2
1455,1.68,1,0.0,0.84,CA-2016-133711,First Class,delivered,2017-08-27 18:35:00,2017-08-28 18:45,2017-08-29 14:28,2017-09-06 19:29,2017-09-15,MC-17425,Mark Cousins,Corporate,+1 423-918-9256,32216,South,United States,jacksonville,florida,VEN01,Velocity Logistics,OFF-AR-10001868,Prang Dustless Chalk Sticks,Black,Office Supplies,Art,2016-05-17,null,null,null,null,1
9661,13.98,2,0.0,6.1512,CA-2016-160717,Standard Class,delivered,2018-01-29 13:52:00,2018-01-30 05:31,2018-02-05 15:22,2018-02-08 17:34,2018-02-14,ME-17320,Maria Etezadi,Home Office,+1 217-768-4796,27604,South,United States,raleigh,north carolina,VEN01,Velocity Logistics,TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Black,Technology,Accessories,2016-11-07,Bata Shoe,null,791000000000,null,8
5563,25.824,6,0.2,9.3612,CA-2017-133263,Second Class,delivered,2017-07-08 14:17:00,2017-07-08 14:30,2017-07-11 15:47,2017-07-14 17:42,2017-07-28,JE-15610,Jim Epp,Corporate,+1 582-333-8493,33319,South,United States,tamarac,florida,VEN03,Voyage Enterprises,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Black,Office Supplies,Binders,2015-11-16,FitFlop,null,884000000000,null,0
516,146.73,3,0.0,68.9631,CA-2017-127432,Standard Class,delivered,2018-08-15 08:53:00,2018-08-16 08:45,2018-08-20 09:52,2018-08-24 17:31,2018-08-30,AD-10180,Alan Dominguez,Home Office,+1 305-992-9691,6457,East,United States,middletown,connecticut,VEN05,Seahawk Logistics,OFF-PA-10003892,Xerox 1943,Blue,Office Supplies,Paper,2016-04-10,null,9.5,91208772530,null,5
8103,79.76,4,0.0,22.3328,CA-2015-149846,Standard Class,shipped,2017-07-04 10:50:00,2017-07-04 11:05,2017-07-05 17:03,null,2017-08-03,SB-20185,Sarah Brown,Consumer,+1 571-314-5331,91776,West,United States,san gabriel,california,VEN01,Velocity Logistics,FUR-FU-10000397,Luxo Economy Swing Arm Lamp,Blue,Furniture,Furnishings,2015-09-20,null,null,null,null,2
8313,213.115,5,0.3,-15.2225,US-2017-105935,Standard Class,delivered,2017-05-16 10:55:00,2017-05-18 02:30,2017-05-24 05:27,2017-06-02 14:54,2017-06-07,BD-11500,Bradley Drucker,Consumer,520-742-9244,90004,West,United States,los angeles,calfornia,VEN03,Voyage Enterprises,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Blue,Furniture,Chairs,2017-01-09,Sanuk,"10,7,9,8,11,12",737000000000,null,3
3071,1113.024,8,0.2,111.3024,CA-2014-119375,Standard Class,delivered,2017-12-18 15:48:00,2017-12-18 17:13,2017-12-19 16:52,2018-01-03 20:58,2018-01-12,YC-21895,Yoseph Carroll,Corporate,+1 201-857-2099,23320,South,United States,chesapeake,virginia,VEN03,Voyage Enterprises,OFF-AR-10002671,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Blue,Office Supplies,Art,2017-01-17,null,null,886000000000,null,3
6100,167.968,4,0.2,62.988,CA-2017-100111,Standard Class,delivered,2017-06-20 10:42:00,2017-06-20 16:45,2017-06-26 16:24,2017-06-28 19:12,2017-07-03,SV-20365,Seth Vernon,Consumer,+1 505-644-2729,44105,East,United States,cleveland,ohio,VEN05,Seahawk Logistics,TEC-PH-10002726,netTALK DUO VoIP Telephone Service,Blue,Technology,Phones,2017-01-19,Forever Collectibles,10,715000000000,null,0
6869,75.88,2,0.0,35.6636,US-2016-126452,Standard Class,delivered,2018-02-21 21:33:00,2018-02-21 21:55,2018-02-27 01:07,2018-04-09 20:04,2018-03-16,SC-20230,Scot Coram,Corporate,+1 423-373-3134,67846,Central,United States,garden city,kansas,VEN01,Velocity Logistics,OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Blue,Office Supplies,Paper,2016-03-19,null,null,null,null,0
4620,4.616,1,0.2,1.731,CA-2017-145219,First Class,delivered,2018-03-07 22:37:00,2018-03-07 22:50,2018-03-08 21:04,2018-03-13 19:22,2018-04-05,RM-19675,Robert Marley,Home Office,+1 225-283-3302,19143,East,United States,philadelphia,pennsylvania,VEN02,Seaborne Ltd.,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,Blue,Office Supplies,Binders,2016-08-29,East Majik,null,null,349 g,3
1792,19.05,3,0.0,8.763,CA-2014-120474,First Class,delivered,2018-05-12 13:38:00,2018-05-12 13:54,2018-05-14 12:42,2018-05-23 17:32,2018-06-06,RP-19390,Resi Pölking,Consumer,+1 582-400-9018,44105,East,United States,cleveland,ohio,VEN05,Seahawk Logistics,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Black,Office Supplies,Paper,2017-01-24,capezio,7.5W,52931735827,null,4
8237,831.936,8,0.2,-114.3912,CA-2017-102204,Standard Class,delivered,2018-03-16 19:36:00,2018-03-16 19:50,2018-03-23 02:33,2018-03-27 06:36,2018-04-04,CJ-12010,Caroline Jumper,Consumer,+1 318-841-2201,23666,South,United States,hampton,virginia,VEN02,Seaborne Ltd.,FUR-CH-10000513,High-Back Leather Manager's Chair,Blue,Furniture,Chairs,2016-05-17,null,null,null,null,3
9413,97.04,2,0.2,1.213,CA-2015-164777,First Class,delivered,2017-08-11 09:26:00,2017-08-12 02:51,2017-08-23 14:07,2017-09-04 16:34,2017-09-11,SC-20305,Sean Christensen,Consumer,+1 220-741-5869,80122,West,United States,littleton,colorado,VEN04,Johnsons Logistics,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Pink,Furniture,Furnishings,2016-11-07,Deckers,10 M,643000000000,null,0
3056,72.784,1,0.2,-18.196,US-2015-100377,Standard Class,delivered,2018-02-05 16:42:00,2018-02-07 03:10,2018-02-14 17:47,2018-02-21 20:17,2018-03-01,TS-21370,Todd Sumrall,Corporate,+1 405-206-2162,38671,South,United States,southaven,mississippi,VEN02,Seaborne Ltd.,OFF-ST-10004123,Safco Industrial Wire Shelving System,Blue,Office Supplies,Storage,2016-11-01,Inov-8,"10,10.5,11,11.5,9",null,null,4
3984,1.248,3,0.8,-1.9344,CA-2016-135265,Second Class,delivered,2018-04-15 09:48:00,2018-04-15 10:15,2018-04-18 22:13,2018-05-11 16:48,2018-05-15,CC-12370,Christopher Conant,Consumer,+1 582-262-0976,90049,West,United States,los angeles,california,VEN05,Seahawk Logistics,OFF-BI-10004182,Economy Binders,Blue,Office Supplies,Binders,2016-03-11,null,null,null,null,3
9930,9.708,3,0.6,-5.8248,CA-2016-129630,Same Day,delivered,2017-03-27 22:20:00,2017-03-27 22:30,2017-03-30 15:05,2017-05-09 08:16,2017-04-25,IM-15055,Ionia McGrath,Consumer,+1 505-495-4662,19140,East,United States,philadelphia,pennsylvania,VEN04,Johnsons Logistics,FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",Blue,Furniture,Furnishings,2016-01-02,null,"3X,S,L,M,2X,XL,1X",null,null,0
5127,27.24,3,0.2,2.724,CA-2014-160766,Same Day,delivered,2017-11-26 08:10:00,2017-11-26 08:31,2017-11-29 12:47,2017-12-10 11:23,2017-12-15,DM-13015,Darrin Martin,Consumer,+1 412-378-7047,95661,West,United States,roseville,california,VEN02,Seaborne Ltd.,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Black,Office Supplies,Storage,2017-01-12,Saucony,null,44212482582,null,1
5711,19.3,5,0.6,-14.475,US-2015-160857,Standard Class,delivered,2018-05-11 11:08:00,2018-05-11 11:37,2018-05-14 13:19,2018-05-19 01:18,2018-05-25,NW-18400,Natalie Webber,Consumer,+1 424-201-1740,94513,West,United States,brentwood,california,VEN01,Velocity Logistics,FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Black,Furniture,Furnishings,2016-10-05,Kenneth Cole NY,"12,13,8,8.5",null,null,4
6210,208.16,1,0.0,56.2032,CA-2017-119809,Standard Class,delivered,2018-08-19 21:37:00,2018-08-20 13:31,2018-08-20 15:47,2018-08-28 00:29,2018-09-06,YS-21880,Yana Sorensen,Corporate,+1 208-512-9931,60653,Central,United States,chicago,illinois,VEN02,Seaborne Ltd.,OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Black,Office Supplies,Appliances,2015-11-09,Mephisto,null,887000000000,null,4
488,16.74,3,0.0,8.0352,CA-2014-154627,First Class,delivered,2017-09-20 21:08:00,2017-09-20 21:25,2017-09-26 17:12,2017-10-03 19:58,2017-10-18,SA-20830,Sue Ann Reed,Consumer,+1 339-984-8033,98105,West,United States,seattle,washington,VEN03,Voyage Enterprises,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,Pink,Office Supplies,Binders,2015-12-01,null,null,null,null,0
995,14.9,5,0.0,4.172,CA-2014-117639,Standard Class,delivered,2018-06-20 22:51:00,2018-06-21 01:38,2018-06-28 14:23,2018-06-29 18:08,2018-07-16,MW-18235,Mitch Willingham,Corporate,+1 214-827-5859,10024,East,United States,new york city,new york,VEN05,Seahawk Logistics,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Black,Office Supplies,Art,2016-10-29,Nike,null,887000000000,null,0
2849,21.39,1,0.0,6.2031,CA-2017-157854,Standard Class,processing,2017-04-03 22:08:00,2017-04-05 02:45,null,null,2017-05-09,DM-13345,Denise Monton,Corporate,+1 582-300-5283,22153,South,United States,springfield,virginia,VEN05,Seahawk Logistics,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Black,Office Supplies,Storage,2016-03-21,null,null,null,null,3
8469,200.984,7,0.2,62.8075,US-2016-164196,Standard Class,delivered,2017-09-23 14:56:00,2017-09-25 17:44,2017-10-02 23:47,2017-10-18 22:35,2017-10-23,AS-10285,Alejandro Savely,Corporate,+1 212-419-1323,90712,West,United States,lakewood,calfornia,VEN04,Johnsons Logistics,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Blue,Office Supplies,Envelopes,2016-09-27,Quiksilver,null,888000000000,null,5
8893,230.376,3,0.2,-48.9549,CA-2015-111038,Standard Class,delivered,2017-12-20 19:27:00,2017-12-20 19:51,2017-12-21 16:17,2017-12-28 19:49,2018-01-17,LC-16960,Lindsay Castell,Home Office,+1 409-580-1986,19143,East,United States,philadelphia,pennsylvania,VEN01,Velocity Logistics,OFF-ST-10003656,Safco Industrial Wire Shelving,Blue,Office Supplies,Storage,2016-10-05,Reef,"9,8",882000000000,null,0
2568,301.96,2,0.0,33.2156,CA-2017-123967,Second Class,delivered,2018-05-11 11:52:00,2018-05-12 11:54,2018-05-15 13:55,2018-05-18 20:17,2018-06-01,SF-20200,Sarah Foster,Consumer,+1 582-282-2443,20735,East,United States,clinton,maryland,VEN01,Velocity Logistics,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Blue,Furniture,Chairs,2016-02-02,null,null,null,null,4
7580,19.99,1,0.0,6.7966,CA-2015-123113,Second Class,delivered,2018-03-23 11:39:00,2018-03-24 02:10,2018-03-29 21:57,2018-04-17 22:57,2018-04-30,AT-10735,Annie Thurman,Consumer,582-529-4810,88220,West,United States,carlsbad,new mexico,VEN04,Johnsons Logistics,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Black,Technology,Accessories,2016-03-27,Helly Hansen,null,null,1.1 Kg,0
4129,6.16,2,0.0,2.9568,CA-2014-127299,Standard Class,delivered,2018-04-16 09:45:00,2018-04-16 09:55,2018-04-17 22:44,2018-04-25 13:56,2018-05-10,JL-15835,John Lee,Consumer,+1 512-926-2841,90301,West,United States,inglewood,california,VEN05,Seahawk Logistics,OFF-LA-10000134,Avery 511,Pink,Office Supplies,Labels,2017-01-09,Boreal,null,null,null,2
9057,158.368,7,0.2,13.8572,CA-2015-160227,First Class,canceled,2018-08-30 13:07:00,null,null,null,null,ED-13885,Emily Ducich,Home Office,+1 929-724-3813,90004,West,United States,los angeles,california,VEN01,Velocity Logistics,OFF-ST-10003442,Eldon Portable Mobile Manager,Blue,Office Supplies,Storage,2016-02-21,null,null,null,1.0 lbs,0
3987,20.1,3,0.0,6.633,CA-2017-112333,Standard Class,delivered,2017-11-16 22:44:00,2017-11-16 23:00,2017-11-17 20:26,2017-11-23 20:38,2017-12-05,KF-16285,Karen Ferguson,Home Office,+1 231-747-3480,93727,West,United States,fresno,california,VEN01,Velocity Logistics,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,Blue,Office Supplies,Art,2016-01-13,null,null,null,null,0
1806,73.584,2,0.2,8.2782,US-2016-116729,First Class,delivered,2018-06-21 10:44:00,2018-06-21 11:01,2018-06-22 13:56,2018-06-26 22:12,2018-07-20,GK-14620,Grace Kelly,Corporate,+1 505-606-3319,78745,Central,United States,austin,texas,VEN01,Velocity Logistics,TEC-PH-10004093,Panasonic Kx-TS550,Blue,Technology,Phones,2017-01-27,Totes,"8 M,10 M,7 M,11 M,6 M,9 M",49129295768,null,3
7475,6.48,1,0.0,3.1104,CA-2014-167199,Standard Class,delivered,2017-07-31 20:47:00,2017-07-31 21:15,2017-08-02 20:52,2017-08-04 21:04,2017-08-25,ME-17320,Maria Etezadi,Home Office,+1 217-768-4796,27604,South,United States,raleigh,north carolina,VEN03,Voyage Enterprises,OFF-PA-10000304,Xerox 1995,Pink,Office Supplies,Paper,2016-02-02,null,null,96547841855,null,0
6885,12.96,2,0.0,6.2208,CA-2015-120677,Standard Class,delivered,2018-03-17 18:26:00,2018-03-17 18:48,2018-03-19 23:58,2018-04-04 22:40,2018-04-05,BD-11320,Bill Donatelli,Consumer,219-953-8492,60623,Central,United States,chicago,illinois,VEN01,Velocity Logistics,OFF-PA-10003177,Xerox 1999,Blue,Office Supplies,Paper,2016-03-04,null,14,91202529673,null,4
8272,53.34,3,0.0,16.5354,CA-2016-169670,Standard Class,delivered,2018-04-09 15:04:00,2018-04-09 15:30,2018-04-10 18:20,2018-04-19 00:52,2018-04-25,JE-15715,Joe Elijah,Consumer,+1 582-333-8716,44312,East,United States,akron,ohio,VEN02,Seaborne Ltd.,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Blue,Furniture,Furnishings,2016-11-11,unknown,null,884000000000,null,3
3012,32.96,2,0.0,16.1504,CA-2017-134845,Standard Class,delivered,2018-01-07 10:16:00,2018-01-08 10:11,2018-01-09 20:45,2018-01-13 01:03,2018-02-05,SR-20425,Sharelle Roach,Home Office,05822006185,35244,South,United States,hoover,alabama,VEN03,Voyage Enterprises,OFF-BI-10002852,Ibico Standard Transparent Covers,Blue,Office Supplies,Binders,2016-01-02,null,null,null,null,0
6011,5.682,1,0.7,-3.788,CA-2015-135580,Standard Class,delivered,2017-12-08 22:29:00,2017-12-12 03:50,2017-12-13 21:19,2017-12-22 21:08,2018-01-10,CL-12565,Clay Ludtke,Consumer,+1 582-282-9166,6708,East,United States,waterbury,connecticut,VEN02,Seaborne Ltd.,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Pink,Office Supplies,Binders,2017-01-27,null,null,890000000000,null,0
7281,96.53,7,0.0,40.5426,CA-2015-162782,Standard Class,delivered,2017-05-29 13:57:00,2017-05-30 05:05,2017-05-31 13:41,2017-06-07 14:15,2017-06-21,PW-19240,Pierre Wener,Consumer,+1 734-580-9977,60623,Central,United States,chicago,illinois,VEN05,Seahawk Logistics,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Pink,Furniture,Furnishings,2017-01-27,null,null,887000000000,null,6
264,51.312,3,0.2,17.9592,US-2014-106992,Second Class,delivered,2017-08-05 11:51:00,2017-08-08 04:15,2017-08-09 12:06,2017-08-11 21:33,2017-08-23,SB-20290,Sean Braxton,Corporate,+1 305-323-1882,48227,Central,United States,detroit,michigan,VEN04,Johnsons Logistics,OFF-BI-10001721,Trimflex Flexible Post Binders,Pink,Office Supplies,Binders,2016-01-15,null,null,null,null,2
7938,77.88,6,0.0,22.5852,CA-2017-166093,Standard Class,delivered,2018-02-24 12:43:00,2018-02-24 12:56,2018-02-27 22:36,2018-03-08 21:18,2018-03-16,RW-19540,Rick Wilson,Corporate,+1 520-654-0944,92037,West,United States,san diego,california,VEN02,Seaborne Ltd.,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Blue,Office Supplies,Appliances,2017-01-16,Bedroom Athletics,null,null,null,0
3444,64.624,7,0.2,22.6184,CA-2017-168858,Standard Class,delivered,2018-01-14 16:43:00,2018-01-16 13:55,2018-01-17 12:53,2018-01-30 00:35,2018-02-09,JD-16150,Justin Deggeller,Corporate,+1 313-975-5188,90045,West,United States,los angeles,california,VEN01,Velocity Logistics,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Pink,Office Supplies,Paper,2016-02-16,null,null,null,null,2
5531,95.976,3,0.2,-10.7973,CA-2017-160885,Standard Class,delivered,2017-05-04 09:02:00,2017-05-04 09:10,2017-05-05 14:49,2017-05-09 15:34,2017-05-25,JK-16090,Juliana Krohn,Consumer,+1 505-644-3671,10009,East,United States,new york city,new york,VEN01,Velocity Logistics,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Black,Technology,Accessories,2016-06-20,null,12,883000000000,null,2
1439,1.788,3,0.8,-3.0396,CA-2015-139731,Same Day,delivered,2017-10-19 12:31:00,2017-10-19 13:06,2017-10-20 14:32,2017-10-23 15:28,2017-10-31,JE-15745,Joel Eaton,Consumer,+1 239-548-6417,98115,West,United States,seattle,washington,VEN02,Seaborne Ltd.,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Blue,Office Supplies,Binders,2016-03-30,null,"7,8,9,10,11,12,13",null,null,4
3581,23.92,4,0.0,11.7208,CA-2016-104157,Standard Class,delivered,2017-07-19 20:24:00,2017-07-21 02:55,2017-07-26 15:53,2017-07-27 17:46,2017-08-01,MT-17815,Meg Tillman,Consumer,+1 216-517-8207,92404,West,United States,san bernardino,california,VEN02,Seaborne Ltd.,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Blue,Office Supplies,Paper,2017-01-14,null,"Medium,Small",889000000000,null,0
9949,238.896,6,0.2,-26.8758,CA-2017-121559,Second Class,delivered,2017-08-01 18:44:00,2017-08-01 18:55,2017-08-03 18:32,2017-08-08 20:33,2017-08-21,HW-14935,Helen Wasserman,Corporate,+1 582-500-2418,90049,West,United States,los angeles,california,VEN03,Voyage Enterprises,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Blue,Technology,Accessories,2016-03-23,null,null,729000000000,null,1
4866,102.36,3,0.2,-3.8385,CA-2017-122490,Standard Class,delivered,2018-02-11 20:04:00,2018-02-11 20:28,2018-02-14 20:07,2018-02-19 20:58,2018-03-09,TT-21070,Ted Trevino,Consumer,+1 582-222-6080,48234,Central,United States,detroit,michigan,VEN02,Seaborne Ltd.,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Blue,Furniture,Furnishings,2016-03-10,null,null,null,null,3
6902,36.882,3,0.7,-25.8174,US-2017-135013,Same Day,delivered,2017-07-29 17:28:00,2017-07-29 17:43,2017-07-31 14:27,2017-08-24 18:58,2017-09-01,HR-14830,Harold Ryan,Corporate,+1 909-382-1262,44105,East,United States,cleveland,ohio,VEN03,Voyage Enterprises,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Pink,Office Supplies,Binders,2017-01-12,null,13,826000000000,null,3
7174,74.112,8,0.2,17.6016,US-2017-141677,Standard Class,delivered,2018-08-17 10:32:00,2018-08-17 10:49,2018-08-20 11:06,2018-08-25 16:18,2018-09-04,HK-14890,Heather Kirkland,Corporate,+1 210-750-1304,10024,East,United States,new york city,new york,VEN04,Johnsons Logistics,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Blue,Technology,Accessories,2016-01-02,null,null,null,null,4
2625,27.992,1,0.2,2.0994,CA-2017-127180,First Class,delivered,2018-01-07 21:45:00,2018-01-07 21:57,2018-01-09 22:44,2018-01-30 20:51,2018-02-07,TA-21385,Tom Ashbrook,Home Office,0380281161,10024,East,United States,new york city,new york,VEN01,Velocity Logistics,TEC-PH-10002844,Speck Products Candyshell Flip Case,Blue,Technology,Phones,2016-02-25,Genuine Grip,null,null,null,0
2419,3.304,1,0.2,1.0738,CA-2016-107202,Standard Class,delivered,2017-10-29 18:15:00,2017-10-30 19:31,2017-11-03 22:38,2017-11-11 18:58,2017-11-17,LC-16930,Linda Cazamias,Corporate,+1 582-282-0562,10011,East,United States,new york city,new york,VEN03,Voyage Enterprises,OFF-AR-10000390,Newell Chalk Holder,Blue,Office Supplies,Art,2016-05-31,null,12,93625848751,null,0
400,339.96,5,0.2,67.992,CA-2016-108987,Second Class,delivered,2018-06-28 17:57:00,2018-06-28 18:10,2018-06-29 16:21,2018-07-04 17:12,2018-07-18,AG-10675,Anna Gayman,Consumer,407-834-8572,98103,West,United States,seattle,washington,VEN01,Velocity Logistics,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Blue,Technology,Accessories,2016-03-15,null,null,null,null,2
3570,41.96,2,0.0,10.9096,CA-2017-168109,Same Day,delivered,2017-06-26 18:26:00,2017-06-26 18:43,2017-06-28 10:11,2017-07-06 17:12,2017-07-20,JK-15640,Jim Kriz,Home Office,+1 582-203-8628,19140,East,United States,philadelphia,pennsylvania,VEN05,Seahawk Logistics,FUR-FU-10001934,Magnifier Swing Arm Lamp,Blue,Furniture,Furnishings,2017-01-12,null,"10.5,8.5,10,7,9.5,7.5,9,11.5,8,11,12",806000000000,null,3
5991,75.96,2,0.0,22.788,US-2017-163300,Standard Class,delivered,2017-04-26 13:08:00,2017-04-27 13:05,2017-04-28 11:21,2017-05-11 13:09,2017-05-17,ES-14020,Erica Smith,Consumer,+1 582-333-1310,42420,South,United States,henderson,kentucky,VEN03,Voyage Enterprises,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Blue,Office Supplies,Art,2016-10-05,Toms,null,886000000000,null,2
5627,27.24,6,0.0,13.3476,CA-2014-126683,Second Class,delivered,2018-03-08 20:11:00,2018-03-08 20:29,2018-03-12 21:18,2018-04-16 21:16,2018-03-26,PP-18955,Paul Prost,Home Office,582 200 6185,31907,South,United States,columbus,georgia,VEN04,Johnsons Logistics,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Blue,Office Supplies,Binders,2016-03-30,null,null,null,null,3
5007,40.096,14,0.2,14.5348,CA-2015-169796,Standard Class,delivered,2017-08-01 10:28:00,2017-08-01 10:43,2017-08-02 19:25,2017-08-14 21:00,2017-09-04,Dp-13240,Dean percer,Home Office,+1 505-644-3874,32216,South,United States,jacksonville,florida,VEN04,Johnsons Logistics,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Blue,Office Supplies,Fasteners,2015-11-16,Qianyuyu,null,null,499 g,0
